,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
920,34,No,Travel_Frequently,Research & Development,19,3,Medical,3,46,3,2,Laboratory Technician,2,Divorced,4,No,13,3,3,2,15,2,4,11,8,5,10
921,28,No,Travel_Frequently,Research & Development,1,4,Medical,4,44,3,1,Laboratory Technician,3,Single,0,Yes,11,3,3,0,5,2,2,4,2,0,2
922,44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,92,4,5,Manager,1,Divorced,1,No,14,3,4,2,26,4,2,25,9,14,13
923,34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,3,56,2,2,Human Resources,2,Married,4,No,11,3,4,2,14,5,4,10,9,1,8
924,35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,66,3,1,Research Scientist,3,Married,0,Yes,14,3,4,0,4,3,3,3,2,2,2
925,42,No,Travel_Rarely,Research & Development,7,4,Medical,2,78,4,2,Research Scientist,2,Married,6,Yes,16,3,4,0,18,2,3,1,0,0,0
926,43,No,Travel_Rarely,Sales,4,4,Marketing,4,56,2,3,Sales Executive,4,Single,3,No,14,3,4,0,23,3,4,21,7,15,17
927,36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,53,3,2,Manufacturing Director,2,Single,9,Yes,11,3,4,0,18,2,3,16,14,5,12
928,44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,73,3,3,Healthcare Representative,4,Married,1,No,11,3,4,1,10,2,3,10,7,0,5
929,28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,52,2,1,Laboratory Technician,4,Married,1,Yes,12,3,2,1,2,2,3,2,2,2,2
930,51,No,Travel_Frequently,Research & Development,6,2,Medical,2,40,2,1,Laboratory Technician,3,Single,0,No,14,3,2,0,8,6,2,7,0,7,7
931,30,No,Non-Travel,Research & Development,9,2,Medical,3,72,3,2,Manufacturing Director,3,Single,7,Yes,18,3,3,0,10,3,3,8,4,1,7
932,29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,2,39,3,1,Laboratory Technician,3,Divorced,3,Yes,13,3,1,2,10,2,3,7,7,7,7
933,28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,84,3,1,Research Scientist,1,Single,2,No,11,3,2,0,5,2,2,3,2,1,2
934,25,No,Travel_Rarely,Research & Development,1,3,Medical,4,40,3,1,Research Scientist,2,Single,1,No,18,3,4,0,2,3,2,2,2,2,1
935,32,No,Travel_Rarely,Sales,8,3,Medical,3,56,4,2,Sales Executive,4,Married,1,No,15,3,3,2,10,4,4,10,7,0,8
936,45,No,Travel_Frequently,Research & Development,25,3,Medical,2,83,3,5,Manager,2,Single,3,No,22,4,3,0,22,4,3,0,0,0,0
937,39,No,Travel_Rarely,Research & Development,13,4,Medical,3,94,2,4,Manager,2,Divorced,6,Yes,13,3,4,2,21,4,3,19,9,15,2
938,58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,88,3,1,Research Scientist,3,Divorced,1,No,12,3,4,2,2,3,3,2,2,2,2
939,32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4,79,3,2,Laboratory Technician,3,Married,1,No,18,3,1,1,10,3,3,10,4,1,1
940,39,Yes,Travel_Rarely,Research & Development,23,3,Medical,3,93,3,1,Research Scientist,1,Single,0,No,13,3,1,0,6,2,3,5,2,0,3
941,30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,48,2,2,Laboratory Technician,4,Married,0,No,12,3,1,1,10,6,3,9,2,6,7
942,36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,4,63,3,3,Healthcare Representative,3,Married,3,No,12,3,1,0,10,0,3,7,7,1,7
943,46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,44,3,1,Human Resources,1,Single,6,No,12,3,3,0,10,3,4,7,6,5,7
944,28,No,Non-Travel,Research & Development,1,3,Life Sciences,3,55,1,2,Laboratory Technician,4,Married,0,No,11,3,1,3,10,6,3,9,8,7,5
945,50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,43,3,4,Research Director,1,Married,4,Yes,11,3,2,0,25,2,3,3,2,1,2
946,40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,57,2,3,Sales Executive,2,Single,2,Yes,12,3,3,0,9,2,3,5,4,1,0
947,52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,64,3,3,Sales Executive,2,Single,9,Yes,19,3,3,0,10,2,2,8,7,7,7
948,30,No,Travel_Rarely,Research & Development,17,4,Medical,2,95,3,3,Manager,1,Married,1,Yes,23,4,4,2,9,2,3,9,1,0,8
949,39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,32,3,2,Manufacturing Director,3,Single,0,No,11,3,1,0,9,6,3,8,7,1,7
950,31,No,Non-Travel,Sales,2,4,Life Sciences,4,57,3,3,Sales Executive,3,Divorced,1,Yes,19,3,1,1,10,5,2,10,8,9,6
951,41,No,Non-Travel,Sales,10,2,Medical,3,40,1,2,Sales Executive,2,Single,1,No,13,3,1,0,19,4,3,19,2,11,9
952,31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,54,3,1,Sales Representative,2,Single,1,Yes,11,3,1,0,3,2,4,3,2,2,2
953,44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,89,3,1,Laboratory Technician,1,Married,4,No,12,3,3,0,10,4,4,3,2,1,2
954,42,No,Non-Travel,Research & Development,2,1,Life Sciences,3,37,3,4,Manager,3,Married,0,Yes,13,3,4,0,21,3,2,20,8,2,10
955,55,No,Travel_Rarely,Research & Development,2,2,Medical,4,58,1,5,Manager,3,Married,4,No,14,3,4,1,23,5,3,19,9,9,11
956,56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,4,99,3,5,Manager,2,Single,6,No,14,3,1,0,36,4,3,7,3,7,7
957,40,No,Non-Travel,Research & Development,16,2,Life Sciences,3,74,3,1,Research Scientist,3,Divorced,9,No,16,3,2,1,6,0,3,4,2,0,0
958,34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4,86,3,3,Healthcare Representative,4,Divorced,0,No,11,3,4,1,10,0,2,9,7,1,6
959,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,98,3,2,Research Scientist,4,Single,1,No,13,3,3,0,9,4,3,9,8,8,8
960,41,No,Travel_Frequently,Sales,1,3,Marketing,3,66,3,2,Sales Executive,1,Divorced,0,No,17,3,4,1,10,2,3,9,3,1,7
961,35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,3,87,3,2,Research Scientist,3,Single,1,Yes,11,3,2,0,9,3,3,9,6,1,1
962,51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,84,3,4,Manager,2,Divorced,1,Yes,11,3,2,1,33,2,3,33,9,0,10
963,38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,31,3,2,Sales Executive,1,Divorced,3,No,15,3,4,1,11,3,3,7,7,1,7
964,34,No,Travel_Rarely,Sales,15,2,Medical,3,66,3,2,Sales Executive,1,Single,1,No,12,3,4,0,10,6,4,10,8,9,6
965,25,No,Travel_Rarely,Research & Development,19,1,Medical,4,67,3,1,Laboratory Technician,4,Married,3,No,11,3,3,3,7,6,2,3,2,1,2
966,58,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,53,2,3,Manufacturing Director,1,Married,7,Yes,14,3,4,0,31,0,2,10,9,5,9
967,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,88,3,1,Laboratory Technician,2,Married,3,No,22,4,3,1,7,3,3,4,2,0,3
968,36,No,Travel_Frequently,Sales,7,3,Marketing,1,83,4,2,Sales Executive,1,Married,2,No,16,3,4,1,17,2,2,15,7,6,13
969,48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,54,3,3,Manufacturing Director,4,Single,1,No,11,3,3,0,11,2,3,10,9,0,8
970,27,No,Travel_Rarely,Sales,11,3,Medical,3,98,4,1,Sales Representative,4,Married,8,No,14,3,2,1,5,4,3,1,0,0,0
971,51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4,82,2,4,Manufacturing Director,2,Single,3,No,16,3,2,0,29,1,2,5,2,0,3
972,18,No,Non-Travel,Research & Development,1,3,Life Sciences,4,97,3,1,Laboratory Technician,4,Single,1,No,15,3,3,0,0,5,4,0,0,0,0
973,35,No,Travel_Rarely,Research & Development,1,3,Medical,4,60,2,2,Laboratory Technician,4,Married,0,No,12,3,2,1,10,0,3,9,7,0,0
974,27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,43,1,2,Sales Executive,4,Single,3,No,20,4,2,0,8,3,3,6,2,0,0
975,55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,85,4,4,Sales Executive,3,Single,6,Yes,17,3,3,0,24,2,2,19,7,3,8
976,56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,4,68,3,4,Manufacturing Director,2,Married,4,Yes,12,3,1,1,33,0,3,19,16,15,9
977,34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,92,2,1,Research Scientist,3,Divorced,1,No,20,4,3,3,5,2,3,5,4,0,0
978,40,No,Travel_Rarely,Research & Development,2,1,Medical,2,89,4,2,Healthcare Representative,3,Divorced,5,No,20,4,2,3,15,0,3,12,11,11,8
979,34,No,Travel_Rarely,Research & Development,29,3,Medical,2,86,3,2,Laboratory Technician,3,Married,4,No,13,3,1,2,10,1,3,8,7,7,7
980,31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,90,2,1,Sales Representative,4,Single,7,No,14,3,3,0,3,3,4,1,0,0,0
981,35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,67,3,2,Sales Executive,3,Married,0,Yes,18,3,3,1,5,0,2,4,2,3,2
982,38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,4,57,4,1,Research Scientist,3,Divorced,1,No,11,3,4,3,4,2,3,4,2,0,3
983,34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3,98,3,2,Healthcare Representative,4,Single,1,No,11,3,4,0,14,2,4,14,11,4,11
984,28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,48,2,2,Sales Executive,1,Married,1,No,11,3,3,1,5,0,3,5,3,0,4
985,31,Yes,Travel_Rarely,Research & Development,22,4,Medical,4,98,3,2,Manufacturing Director,3,Married,1,Yes,15,3,4,2,10,3,2,10,2,6,7
986,39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,44,2,2,Sales Executive,4,Married,3,Yes,12,3,4,2,8,2,4,5,4,1,4
987,51,No,Travel_Frequently,Sales,2,3,Marketing,2,52,3,3,Sales Executive,2,Married,2,No,11,3,2,0,14,5,3,4,2,3,2
988,41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,4,75,3,2,Research Scientist,4,Divorced,3,Yes,14,3,1,2,12,4,2,6,2,3,3
989,37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,54,3,1,Research Scientist,3,Married,7,Yes,15,3,4,0,8,2,3,6,4,1,3
990,33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,61,3,2,Sales Executive,4,Married,6,No,13,3,1,0,8,2,4,5,4,1,2
991,32,No,Travel_Rarely,Sales,2,1,Marketing,3,36,3,2,Sales Executive,2,Married,0,Yes,13,3,1,3,4,3,2,3,2,1,2
992,39,No,Non-Travel,Research & Development,25,2,Life Sciences,3,71,3,3,Healthcare Representative,3,Married,3,No,21,4,2,1,13,2,3,6,4,0,5
993,25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,93,4,2,Sales Executive,3,Married,2,No,11,3,2,0,6,3,2,3,2,1,2
994,52,No,Travel_Frequently,Research & Development,28,2,Medical,4,59,4,4,Manufacturing Director,3,Married,2,Yes,11,3,2,1,24,3,2,5,3,0,2
995,43,No,Travel_Rarely,Research & Development,6,3,Medical,1,73,2,2,Research Scientist,3,Single,1,Yes,14,3,1,0,20,3,1,20,7,1,8
996,27,No,Travel_Rarely,Sales,10,3,Marketing,4,98,2,2,Sales Executive,4,Married,1,Yes,11,3,4,0,6,3,3,6,2,4,4
997,27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,4,51,3,1,Research Scientist,3,Single,1,Yes,13,3,4,0,8,2,3,8,2,7,7
998,26,No,Travel_Rarely,Research & Development,2,1,Medical,1,36,2,1,Research Scientist,4,Single,0,No,12,3,4,0,5,2,3,4,3,1,1
999,42,No,Travel_Rarely,Human Resources,10,3,Human Resources,3,31,3,4,Manager,1,Married,0,No,14,3,3,1,21,5,3,20,7,0,9
1000,52,No,Travel_Rarely,Research & Development,8,4,Other,3,54,3,1,Laboratory Technician,1,Married,9,No,13,3,3,0,12,2,1,5,4,0,4
1001,37,No,Travel_Rarely,Research & Development,11,3,Medical,1,94,3,1,Laboratory Technician,3,Single,4,No,18,3,1,0,8,6,3,3,2,0,2
1002,35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,3,60,3,3,Manufacturing Director,4,Single,2,No,11,3,3,0,10,2,3,2,2,2,2
1003,25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,81,3,1,Laboratory Technician,4,Married,4,No,11,3,2,1,7,2,2,3,2,0,2
1004,26,No,Travel_Rarely,Research & Development,7,3,Other,3,100,4,1,Laboratory Technician,1,Single,0,No,12,3,4,0,8,2,3,7,7,0,7
1005,29,No,Travel_Rarely,Human Resources,17,3,Other,2,51,2,3,Human Resources,1,Single,1,No,13,3,1,0,10,3,2,10,9,0,9
1006,49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,97,2,2,Laboratory Technician,1,Single,3,No,20,4,1,0,20,2,3,4,3,1,3
1007,29,Yes,Travel_Frequently,Research & Development,14,1,Other,3,84,3,3,Healthcare Representative,4,Single,0,Yes,12,3,1,0,9,1,3,8,7,7,7
1008,54,No,Travel_Rarely,Research & Development,1,3,Medical,4,54,3,4,Research Director,4,Single,6,No,19,3,4,0,29,3,2,20,7,12,7
1009,58,No,Travel_Rarely,Research & Development,1,3,Medical,4,76,3,5,Research Director,1,Married,3,Yes,21,4,3,1,32,3,3,9,8,1,5
1010,55,No,Travel_Rarely,Research & Development,1,4,Medical,2,81,4,4,Research Director,4,Divorced,2,No,13,3,4,2,31,4,4,7,7,0,0
1011,36,No,Travel_Rarely,Sales,3,4,Marketing,1,99,3,2,Sales Executive,2,Single,3,Yes,16,3,4,0,15,3,3,5,4,0,1
1012,31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,50,1,1,Sales Representative,3,Single,1,No,12,3,2,0,1,3,3,1,0,0,0
1013,30,No,Travel_Rarely,Sales,7,4,Marketing,4,73,3,2,Sales Executive,1,Divorced,7,No,14,3,2,2,8,3,3,3,2,0,2
1014,31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,93,3,4,Research Director,2,Single,3,No,11,3,3,0,9,3,4,3,2,1,0
1015,34,No,Travel_Frequently,Research & Development,1,4,Other,4,91,3,1,Research Scientist,1,Divorced,5,No,14,3,3,2,10,2,3,4,3,1,3
1016,31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,34,2,1,Research Scientist,2,Single,1,No,12,3,3,0,1,3,4,1,0,0,0
1017,27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2,91,3,1,Laboratory Technician,1,Married,0,No,14,3,2,0,6,3,4,5,0,1,4
1018,36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,37,2,2,Laboratory Technician,4,Single,1,No,16,3,3,0,10,2,2,10,4,1,8
1019,36,No,Travel_Rarely,Sales,16,4,Marketing,3,98,2,2,Sales Executive,1,Married,4,No,13,3,1,2,11,3,2,3,2,0,2
1020,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,74,3,1,Research Scientist,4,Married,7,No,12,3,3,1,17,2,2,6,5,1,2
1021,25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,68,2,1,Sales Representative,1,Married,3,No,12,3,1,0,6,2,3,3,2,2,2
1022,37,No,Non-Travel,Research & Development,5,2,Technical Degree,3,84,4,1,Laboratory Technician,3,Single,0,No,14,3,1,0,7,2,1,6,5,1,3
1023,56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,90,3,1,Research Scientist,1,Married,2,No,22,4,4,1,5,3,4,3,2,1,0
1024,47,No,Travel_Rarely,Research & Development,2,4,Medical,1,82,3,4,Research Director,3,Married,3,No,19,3,2,2,26,2,4,20,17,5,6
1025,24,No,Travel_Rarely,Sales,4,1,Medical,4,42,3,2,Sales Executive,3,Married,1,Yes,12,3,3,2,5,3,3,5,4,0,3
1026,32,No,Travel_Rarely,Sales,7,5,Marketing,4,97,3,2,Sales Executive,4,Married,4,No,12,3,3,1,7,3,2,4,3,0,3
1027,34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,86,2,1,Laboratory Technician,2,Married,5,No,17,3,1,1,7,2,2,5,4,0,2
1028,41,No,Travel_Rarely,Research & Development,5,5,Medical,2,90,4,1,Research Scientist,3,Married,2,Yes,12,3,1,0,7,5,2,4,2,0,3
1029,40,No,Non-Travel,Research & Development,9,4,Other,3,81,3,2,Laboratory Technician,3,Divorced,3,No,11,3,3,2,11,2,4,8,7,0,7
1030,31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,31,3,3,Sales Executive,4,Divorced,1,No,18,3,1,1,13,5,3,13,7,9,9
1031,46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,52,3,3,Sales Executive,4,Divorced,4,No,11,3,1,1,28,1,4,7,7,4,3
1032,39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,54,2,1,Laboratory Technician,1,Single,2,Yes,23,4,2,0,11,2,4,1,0,0,0
1033,31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,3,100,4,3,Manufacturing Director,2,Single,1,No,11,3,1,0,10,2,3,10,8,4,7
1034,45,No,Travel_Rarely,Research & Development,20,3,Medical,2,95,1,3,Healthcare Representative,1,Divorced,2,Yes,18,3,2,1,24,2,3,7,7,0,7
1035,31,No,Travel_Rarely,Human Resources,8,2,Medical,4,96,4,1,Human Resources,2,Single,9,No,18,3,4,0,8,3,3,3,2,0,2
1036,31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,2,94,3,1,Laboratory Technician,4,Married,6,Yes,13,3,3,1,7,2,1,2,2,2,2
1037,45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,2,55,3,3,Manufacturing Director,4,Married,4,Yes,18,3,4,2,10,4,4,3,1,1,2
1038,48,No,Travel_Rarely,Sales,7,3,Marketing,3,96,3,2,Sales Executive,1,Divorced,4,No,11,3,1,3,15,3,3,2,2,2,2
1039,34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,52,3,1,Human Resources,3,Married,1,No,15,3,4,0,2,0,3,2,2,2,2
1040,40,No,Non-Travel,Research & Development,8,1,Medical,4,55,2,3,Research Director,2,Divorced,2,No,11,3,3,1,16,5,3,9,8,4,8
1041,28,No,Travel_Rarely,Sales,5,3,Medical,4,84,3,2,Sales Executive,1,Single,0,No,18,3,4,0,6,4,3,5,4,1,3
1042,44,No,Non-Travel,Research & Development,5,3,Life Sciences,3,90,2,1,Laboratory Technician,3,Single,3,No,14,3,4,0,7,5,3,5,2,0,3
1043,53,No,Travel_Rarely,Research & Development,2,3,Medical,4,39,4,4,Research Director,2,Single,4,No,12,3,2,0,35,2,2,9,8,8,8
1044,49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,96,3,2,Healthcare Representative,3,Married,2,No,14,3,2,1,20,0,2,3,2,1,2
1045,40,No,Travel_Rarely,Research & Development,2,3,Medical,3,68,3,1,Research Scientist,3,Divorced,2,No,14,3,3,1,8,3,4,3,1,1,2
1046,44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,4,49,3,1,Research Scientist,2,Single,1,No,13,3,3,0,6,3,2,5,2,1,3
1047,33,No,Travel_Frequently,Sales,7,3,Medical,4,54,3,2,Sales Executive,1,Married,0,No,14,3,1,2,5,2,3,4,3,0,3
1048,34,No,Travel_Rarely,Sales,3,3,Other,4,81,1,2,Sales Executive,1,Single,3,No,18,3,4,0,15,2,3,13,9,3,12
1049,30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,96,3,2,Sales Executive,3,Married,8,No,15,3,3,2,4,2,2,2,1,2,2
1050,42,No,Travel_Frequently,Research & Development,9,2,Medical,1,74,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,12,3,3,12,9,5,8
1051,44,No,Travel_Frequently,Sales,1,5,Marketing,1,79,3,2,Sales Executive,3,Married,7,No,12,3,3,1,11,4,2,1,0,0,0
1052,30,No,Non-Travel,Research & Development,7,3,Technical Degree,3,64,3,1,Research Scientist,3,Divorced,1,No,13,3,2,2,1,2,2,1,0,0,0
1053,57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,93,4,2,Research Scientist,3,Married,0,No,24,4,1,1,13,2,2,12,9,2,8
1054,49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3,35,3,3,Healthcare Representative,2,Divorced,3,No,14,3,2,2,29,3,3,8,7,0,7
1055,34,No,Travel_Frequently,Research & Development,15,3,Medical,2,71,3,4,Research Director,1,Divorced,7,No,14,3,4,2,16,3,2,14,8,6,9
1056,28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,92,3,1,Sales Representative,3,Married,3,No,15,3,4,1,5,3,4,3,2,1,2
1057,29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,51,3,2,Sales Executive,2,Single,5,No,11,3,1,0,7,4,1,5,3,0,0
1058,34,Yes,Travel_Rarely,Sales,24,4,Medical,1,40,2,2,Sales Executive,2,Single,0,Yes,23,4,3,0,16,2,4,15,9,10,10
1059,35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,76,3,1,Sales Representative,3,Married,1,No,13,3,1,1,1,3,3,1,0,0,0
1060,24,Yes,Travel_Frequently,Research & Development,9,3,Medical,2,89,3,1,Laboratory Technician,1,Single,2,Yes,11,3,3,0,4,2,2,0,0,0,0
1061,24,No,Non-Travel,Sales,13,2,Life Sciences,4,78,3,1,Sales Representative,2,Married,1,No,13,3,3,1,1,2,3,1,0,0,0
1062,44,No,Travel_Frequently,Research & Development,2,1,Medical,2,86,3,3,Manufacturing Director,3,Single,5,Yes,18,3,2,0,16,2,2,2,2,2,2
1063,29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,77,2,2,Sales Executive,3,Divorced,1,No,14,3,3,2,10,3,3,10,7,0,4
1064,30,No,Travel_Rarely,Human Resources,1,3,Life Sciences,3,46,3,1,Human Resources,3,Divorced,0,No,21,4,1,1,6,3,4,5,3,1,3
1065,55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4,30,3,2,Healthcare Representative,3,Married,0,Yes,16,3,2,0,4,2,3,3,2,1,2
1066,33,No,Travel_Rarely,Research & Development,4,4,Medical,1,82,2,1,Laboratory Technician,2,Married,8,No,11,3,4,0,8,5,3,5,4,0,2
1067,47,No,Travel_Rarely,Sales,14,3,Medical,3,78,3,2,Sales Executive,3,Married,3,Yes,17,3,3,1,11,4,2,5,4,1,2
1068,28,Yes,Travel_Frequently,Research & Development,2,2,Medical,3,38,2,1,Laboratory Technician,1,Single,7,No,11,3,3,0,8,2,2,0,0,0,0
1069,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,72,2,1,Research Scientist,3,Divorced,1,No,14,3,4,1,1,2,1,1,0,0,0
1070,28,No,Travel_Frequently,Sales,7,3,Life Sciences,3,55,3,2,Sales Executive,1,Single,0,No,14,3,4,0,5,5,3,4,2,1,3
1071,49,No,Travel_Rarely,Research & Development,3,2,Medical,3,43,2,2,Laboratory Technician,1,Married,4,No,25,4,1,1,10,3,3,3,2,1,2
1072,29,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,97,3,1,Laboratory Technician,2,Married,0,No,13,3,3,3,4,3,3,3,2,0,2
1073,28,No,Travel_Rarely,Research & Development,29,1,Life Sciences,3,96,1,2,Manufacturing Director,2,Married,1,No,14,3,2,2,8,2,2,8,6,1,7
1074,33,No,Travel_Rarely,Research & Development,8,5,Life Sciences,4,69,3,2,Healthcare Representative,3,Single,2,Yes,17,3,1,0,14,6,3,0,0,0,0
1075,32,No,Travel_Rarely,Research & Development,10,3,Medical,3,64,3,3,Manager,4,Single,2,No,25,4,2,0,10,5,4,5,2,0,0
1076,54,No,Travel_Frequently,Research & Development,11,4,Medical,2,87,3,4,Manager,4,Divorced,3,No,20,4,1,1,26,2,3,14,9,1,12
1077,29,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,1,100,2,1,Research Scientist,1,Single,6,No,13,3,3,0,11,2,1,9,7,0,7
1078,44,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,32,3,4,Research Director,1,Married,3,No,13,3,3,1,24,1,4,20,6,14,17
1079,39,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2,32,3,3,Manufacturing Director,2,Single,4,No,18,3,4,0,9,3,3,2,0,2,2
1080,46,No,Travel_Rarely,Sales,3,3,Life Sciences,3,51,3,4,Manager,2,Married,8,No,12,3,4,1,23,2,4,13,12,5,1
1081,35,No,Travel_Rarely,Research & Development,16,3,Life Sciences,4,91,2,3,Healthcare Representative,2,Single,1,No,19,3,4,0,11,3,1,11,8,3,3
1082,23,No,Travel_Rarely,Research & Development,20,1,Life Sciences,1,97,3,2,Laboratory Technician,3,Single,0,No,14,3,2,0,5,2,3,4,3,1,2
1083,40,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,4,86,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,15,3,1,5,4,1,0
1084,34,No,Travel_Rarely,Sales,1,3,Technical Degree,4,64,2,3,Sales Executive,3,Married,1,Yes,14,3,4,0,10,3,3,10,9,8,6
1085,31,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,4,33,3,1,Research Scientist,3,Single,1,No,12,3,1,0,7,2,1,7,2,7,7
1086,50,No,Travel_Frequently,Research & Development,22,5,Medical,3,88,1,4,Research Director,4,Single,1,Yes,13,3,4,0,32,2,3,32,6,13,9
1087,34,No,Travel_Rarely,Sales,7,2,Technical Degree,2,55,3,1,Sales Representative,3,Married,0,Yes,25,4,2,1,12,4,3,11,10,5,7
1088,42,No,Travel_Rarely,Research & Development,2,3,Medical,3,68,2,1,Laboratory Technician,2,Married,4,No,14,3,2,1,4,3,3,1,0,0,0
1089,37,No,Travel_Rarely,Research & Development,13,3,Medical,1,47,3,2,Research Scientist,4,Married,1,No,17,3,1,0,10,2,3,10,8,3,7
1090,29,No,Travel_Rarely,Research & Development,8,1,Other,3,39,1,2,Healthcare Representative,1,Married,3,No,13,3,3,1,9,3,3,7,7,0,7
1091,33,No,Travel_Rarely,Research & Development,25,3,Life Sciences,4,44,2,2,Manufacturing Director,2,Single,1,No,13,3,4,0,5,2,3,5,3,0,2
1092,45,No,Travel_Rarely,Research & Development,28,3,Technical Degree,4,97,3,1,Research Scientist,4,Married,4,No,20,4,4,1,8,3,3,5,4,0,3
1093,42,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,40,3,3,Healthcare Representative,4,Married,2,Yes,14,3,3,1,24,3,1,20,8,13,9
1094,40,No,Travel_Rarely,Sales,9,2,Medical,1,47,3,2,Sales Executive,1,Married,0,No,12,3,4,0,9,5,4,8,4,7,1
1095,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2,79,3,2,Laboratory Technician,3,Married,1,Yes,12,3,2,1,15,3,3,15,14,5,7
